k,time,angle
1,7,0
2,7,0
3,7,0
4,7,0
5,8,0
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
12,8,0
13,8,0
14,8,0
15,8,0
16,8,0
17,8,0
18,8,0
19,8,0
20,8,0
21,8,0
22,8,0
23,122,0
24,122,0
25,122,0
26,122,0
27,122,0
28,122,0
29,122,0
30,122,0
31,122,0
32,122,0
33,122,0
34,122,0
35,122,0
36,122,0
37,122,0
38,122,0
39,122,0
40,122,0
41,122,0
42,122,0
43,122,0
44,122,0
45,122,0
46,233,0
47,233,0
48,233,0
49,234,0
50,234,0
51,234,0
52,234,0
53,234,0
54,234,0
55,234,0
56,234,0
57,234,0
58,234,0
59,234,0
60,234,0
61,234,0
62,236,0
63,236,0
64,236,0
65,236,0
66,236,0
67,236,0
68,236,0
69,346,0
70,346,0
71,346,0
72,346,0
73,346,0
74,347,0
75,347,0
76,347,0
77,347,0
78,347,0
79,347,0
80,347,0
81,347,0
82,347,0
83,347,0
84,347,0
85,347,0
86,347,0
87,347,0
88,347,0
89,347,0
90,347,0
91,461,0
92,461,0
93,461,0
94,461,0
95,461,0
96,461,0
97,461,0
98,461,0
99,461,0
100,461,0
101,461,0
102,461,0
103,461,0
104,461,0
105,461,0
106,462,0
107,462,0
108,462,0
109,462,0
110,462,0
111,462,0
112,462,0
113,462,0
114,573,0
115,573,0
116,573,0
117,573,0
118,573,0
119,573,0
120,573,0
121,573,0
122,573,0
123,573,0
124,573,0
125,573,0
126,573,0
127,573,0
128,573,0
129,573,0
130,573,0.12085
131,574,0.241699
132,574,0.362549
133,574,0.483398
134,574,0.609741
135,574,0.730591
136,574,0.85144
137,686,0.97229
138,686,1.09863
139,686,1.21948
140,686,1.34033
141,686,1.46667
142,686,1.58752
143,686,1.71387
144,686,1.83472
145,686,1.95557
146,686,2.0874
147,686,2.21924
148,686,2.34558
149,686,2.47192
150,686,2.60925
151,686,2.74109
152,686,2.87842
153,686,3.01025
154,686,3.1311
155,686,3.25745
156,686,3.3783
157,686,3.49915
158,686,3.6145
